STATENAM,YEAR,PJOWAR,PMAIZE,PWHEAT,PSUGAR,PPOTATO,PGNUT,PRICE,PBAJRA,PTUR,PRAGI,PTOBAC,PBARLEY,PGRAM,PSESAMUM,PRMSEED,PCOTTON,POPULS,PSOY,PSUNFLWR,PJUTE
UTTAR_PRADESH,1986,138,199,178,189,104,463,125.54,146,497,146,384,171,415,767,617,520,497,459.75,592.29,108.5
KARNATAKA,1986,160,161,314,260,200,506,180,149,480,149,920,138,397,876,667,516,480,0,498.7705263,0
BIHAR,1986,0,188,188,320,188,883.6595865,177,0,380,154,1418,140,365,592,579,0,380,0,557.4494118,73.62352941
UTTAR_PRADESH,1987,135,176,200,242,96,406,136,166,520,166,480,188,616,952,588,681,520,527.14,656.45,113.85875
PUNJAB,1987,201,167,190,522,119.9,457,218,225,613,225,500,159,600,815,398,605,613,0,0,0
BIHAR,1987,0,203,233,321,175,1083.831808,219,0,566,168,1852,203,456,960,691,0,566,0,656.45,79.24235294
MAHARASHTRA,1987,163,152,252,336,166,518,207,168,559,168,874,178,392,804,720,478,559,0,472.644,0
ANDHRA_PRADESH,1987,169,176,139,352,143,627,175,168,654,168,1934,178,485,899,720,857,654,0,449.15,0
KARNATAKA,1987,164,174,300,270,198,617,193,158,669,158,1343,178,442,961,792,591,669,0,552.8,0
TAMIL_NADU,1987,180,180,225,288,190,612,311,173,546,173,931,178,524,785,792,523,546,0,601.7458333,0
HARYANA,1987,206,201,204,358,201,524,188,197,613,197,500,200,570,1022,713,694,613,0,0,0
GUJARAT,1987,228,219,279,475,181,786,297,229,685,229,1320,261,633,1035,662,814,685,380.7122222,0,0
RAJASTHAN,1987,183,207,243,437,143,707,272,224,582,224,634,216,489,1161,681,941,582,324.3938462,403.9692308,0
ORISSA,1987,212.6153846,170.8076923,173.269231,376.3461538,121.4230769,673.1538462,231.7823077,173.7692308,699.5769231,170.8846154,1456.307692,0,460.8461538,927.1538462,710.6923077,891.0384615,699.5769231,0,656.45,180.47
MADHYA_PRADESH,1987,155,167,139,375,143,707,168,178,733,178,1106,178,435,1048,720,916,733,527.14,0,0
WEST_BENGAL,1987,0,203,220,403,92,0,355,0,0,0,1852,222,481,0,698,0,0,386.5693333,481.3966667,130.51
