STATENAM,YEAR,sum(QWHEAT),sum(QRICE),sum(QMAIZE),sum(QJOWAR),sum(QBAJRA),sum(QSUGAR),sum(QPOTATO),sum(QGNUT),sum(QBARLEY),sum(QTOBAC),sum(QGRAM),sum(QTUR),sum(QRAGI),sum(QSESAMUM),sum(QRMSEED),sum(QCOTTON),sum(QOPULS),sum(QSOY),sum(QSUNFLWR),sum(QJUTE)
TAMIL_NADU,1979,0.0,5488.7,25.200000000000006,606.0000000000001,324.1,1539.4,0.0,920.0000056000001,0.0,18.999999999999996,5.199999999999999,77.932,0.0,42.99999950000001,0.0,65.5000007,147.99999920000002,0.0,0.0,0.0
MAHARASHTRA,1979,100.8,1827.2,116.1,5458.200000000001,607.1000000000001,1981.8999,0.0,841.0000124000001,5.699999900000001,7.1,172.99999880000001,436.29999999999995,0.0,47.9999998,0.0,288.4999986,452.99999690000016,0.0,0.0,0.0
BIHAR,1979,1882,3596,786,0.0,0.0,391.6,1033,2.4049999999999994,69,10.043000000000001,111,75.226,79.293,4.114,36.629000000000005,0.0,0.0,0.0,0.0,174.37752
PUNJAB,1979,7371,3004,614,2.54,47,316,688,78,60,0.0,127,34.733000000000004,0.0,3.5000000000000004,65,138.04,40.9999988,0.0,0.0,0.0
HARYANA,1979,3022,888,49,27.3,224,269,99.6,6.7,85,0.0,166,27.958,0.0,0.5,36,54.57000000000001,23.5000001,0.0,0.0,0.0
GUJARAT,1979,1100.1,437.20000000000005,138.59999999999997,557.4,1331.7,319.2,0.0,1645.9999937999999,15.0999995,174.99999640000001,31.0000006,206.86499999999998,0.0,32.99999979999999,50.0000002,303.4999993999999,75.00000170000001,0.0,0.0,0.0
MADHYA_PRADESH,1979,2151.9000000000005,1816.4,538.1,1157.6999999999996,35.300000000000004,111.19960000000003,337.668,341.9999961,138.63099999999997,0.5000004,924.0000023000001,417.363,0.0,14.999999799999996,0.0,43.000000199999995,453.99999900000006,0.0,0.0,0.0
WEST_BENGAL,1979,504.9273999999999,5773.014,55.913999999999994,0.0,0.0,71.4251,1992.566,0.0,29.024,11.491000000000001,72.292,0.0,0.0,0.0,53.38840000000001,0.0,0.0,0.0,0.0,608.706
KARNATAKA,1979,246.09999999999994,2231.1,447.99999999999994,1665.9,246,967.0001,0.0,662.000003,0.0,27.000000100000005,74.09999859999998,181.318,0.0,33.999999599999995,0.0,125.49999969999999,333.9999984,0.0,0.0,0.0
ANDHRA_PRADESH,1979,10,5253,393,1644,296,719.3606,0.0,805.9931729999998,0.0,128.05514639999998,19.063665100000005,67.234,0.0,20.494304200000002,0.0,76.47411110000002,257.95390699999996,0.0,0.0,0.0
UTTAR_PRADESH,1979,9481.7,2352.2999999999997,929.3999999999997,155.09999999999994,358.20000000000005,4978.0481,3036.366,95.94900000000001,737.908,13.572999999999993,662.525,762.109,0.0,1.8279999999999994,88.22499999999998,6.260999999999999,323.9999986,0.0,0.0,16.098300000000002
RAJASTHAN,1979,2696,100.2,779.3,378.4,1163.1,115.99970000000002,0.0,94.99999980000001,488.99999790000004,2.6999999999999997,749.9999922000001,7.410999999999999,0.0,11.9999999,149.00000140000003,82.4999995,89.00000040000002,0.0,0.0,0.0
ORISSA,1979,82.338,2962.7400000000007,80.88600000000001,12.781999999999998,3.7479999999999998,285.3,44.043000000000006,122.68299999999999,0.0,8.641000000000002,16.999,30.539000000000005,148.388,47.512,39.265,4.995,0.0,0.0,0.0,57.6
ANDHRA_PRADESH,1980,7.8,6011,718,1076,337,858.7570000000001,0.0,532.6909325,0.0,135.4906086,13.574128,67.234,0.0,25.4129372,0.0,127.45685520000002,352.8335022999999,0.0,0.6840000000000002,0.0
PUNJAB,1980,7516,3162,567,2.12,84,337,695,102,95,0.08199999999999999,124,34.733000000000004,0.0,6.1,60,141.27,40.9999988,0.0,0.0,0.0
ORISSA,1980,123.91499999999999,4300.82,174.26800000000003,23.962999999999997,6.385,306,64.21000000000001,230.997,0.0,11.322000000000001,26.244000000000003,42.594,278.294,73.80700000000002,72.35599999999998,4.015,0.0,0.0,0.53,55.79999999999999
KARNATAKA,1980,173.7,3386.4000000000005,381.3,1506.1999999999998,192.1,1242.0999,0.0,423.0000022000001,0.0,34.00000060000001,57.6000006,181.318,0.0,39.9999995,0.0,80.0000011,279.9999973999999,0.0,17.873,0.0
TAMIL_NADU,1980,0.4,4279,20.100000000000005,450.5,263.8,1857,0.0,884.9999875000001,0.0,23.000000599999993,6.599999800000001,77.932,0.0,32.9999999,0.0,50.9999993,111.00000040000002,0.0,2.25,0.0
MAHARASHTRA,1980,93.39999999999998,2350,125.40000000000002,4427.5,759.9000000000002,2359.1001,0.0,744.0000089,5.699999900000001,7.1,149.9999998,436.29999999999995,0.0,36.00000029999999,0.0,215.99999710000003,321.0000002,0.0,37,0.0
UTTAR_PRADESH,1980,12866.7,5287.900000000001,899.2999999999998,400.79999999999995,717.8,6146.171799999998,4016.7210000000005,244.44899999999993,981.4590000000003,19.84199999999999,1445.3169999999998,762.109,0.0,3.2499999999999996,219.521,4.994999999999999,479.0000030999998,0.0,4.3420000000000005,15.66432
RAJASTHAN,1980,2390,150,784.8,340.4,1163.7,116.39990000000003,0.0,164.00000129999998,521.0000011,2.5,853.9999833000002,7.410999999999999,0.0,33.9999995,249.0000015,66.0000004,302.9999982,0.0,0.21600000000000003,0.0
MADHYA_PRADESH,1980,3149.899999999999,4043.3,709.7999999999998,1841.2000000000003,120.69999999999999,107.20019999999998,337.668,334.99999800000006,138.63099999999997,0.9999999,1063.0000049,417.363,0.0,39.000000300000025,0.0,45.50000070000001,643.9999987000001,0.0,0.0,0.0
HARYANA,1980,3171,1162,82,44.4,408.5,282,117.3,6.7,126,0.0,210,27.958,0.0,0.5,36,62.900000000000006,23.5000001,0.0,0.0,0.0
WEST_BENGAL,1980,361.5507,7461.571,55.73800000000001,0.0,0.0,86.6751,1971.5080000000003,0.0,30.285,17.508000000000003,55.514,0.0,0.0,0.0,79.3368,0.0,0.0,0.0,0.40499999999999997,689.3460000000001
BIHAR,1980,2312,5439,869,0.0,0.0,348.19999999999993,1064,5.0089999999999995,89,0.0,142,88.83100000000002,114.18400000000001,6.240999999999999,38.797999999999995,0.0,0.0,0.0,0.19100000000000006,124.4313
GUJARAT,1980,1297.6000000000004,560.9,403.1,583,1221.9,443.5,0.0,1458.0000434,15.5999995,185.00000359999999,46.99999880000001,206.86499999999998,0.0,26.000000399999998,54.9999973,291.499999,78.00000059999999,0.0,0.0,0.0
MADHYA_PRADESH,1981,3216.699999999999,3830.9000000000005,767.7,1857.0999999999995,79.2,121.00019999999999,337.668,326.000001,138.63099999999997,0.7000002000000001,1361.9999819000004,417.363,0.0,50.00000020000002,0.0,56.5000006,629.0000035,0.0,0.0,0.0
RAJASTHAN,1981,2933,138.6,755.3,407.69999999999993,803.9,143.69999999999996,0.0,158.0000038,582.9999957,2.4000000000000004,1256.9999884,7.410999999999999,0.0,49.999998900000016,459.00000650000004,72.50000319999998,264.00000220000004,6.5329999999999995,0.424,0.0
PUNJAB,1981,8390,3703,562,1.7999999999999998,60,545,695,87,123,0.048,93,34.733000000000004,0.0,5.999999999999999,60,155.20999999999998,40.9999988,0.0,0.0,0.0
GUJARAT,1981,1288.2000000000003,736.6999999999999,396.2,563.6,1473.1000000000001,502.3001999999999,0.0,1899.0000074999998,15.3999995,210.0000012,69.9999994,206.86499999999998,0.0,39.9999998,79.00000320000002,356.4999975,98.99999989999999,0.0,0.0,0.0
BIHAR,1981,2199,4270,792,0.0,0.0,419.4,1232,3.644,81,10.758999999999999,137,86.46000000000001,91.905,5.2509999999999994,41.619,0.0,0.0,0.0,0.31900000000000006,150.11244
ORISSA,1981,125.962,3852.98,171.398,33.608000000000004,6.5680000000000005,314.418,66.426,297.849,0.0,10.473,28.043000000000003,73.385,244.40599999999998,79.295,72.4,5.705999999999998,0.0,0.0,0.42900000000000005,73.80000000000001
KARNATAKA,1981,210.70000000000002,3539.9999999999995,419.40000000000003,1771.2999999999997,318.2,1428.5999,0.0,315.9999962,0.0,28.9999994,74.000001,181.318,0.0,29.9999998,0.0,106.0000007,378.99999799999995,0.0,20.700999999999997,0.0
MAHARASHTRA,1981,98.9,2434.6,125.49999999999999,4846.100000000001,778.5999999999999,2878,0.0,604.9999925,5.699999900000001,7.1,177.0000009,436.29999999999995,0.0,32.000000099999994,0.0,249.50000299999996,435.00000349999993,0.0,91.7,0.0
TAMIL_NADU,1981,0.0,5464.000000000001,25.200000000000003,527.4,291.7,2020.7998000000002,0.0,614.9999947999999,0.0,23.000000599999993,9.2000002,77.932,0.0,45.0000001,0.0,54.0000007,119.99999789999998,0.0,9.06,0.0
HARYANA,1981,3385,1155,77,29.4,411,379,109.6,7,133,0.0,165,27.958,0.0,0.5,36,67.32000000000001,23.5000001,0.0,0.0,0.0
ANDHRA_PRADESH,1981,11,6735,626,1331,445,1277.971,0.0,1053.4559564,0.0,160.2754732,13.574128,67.234,0.0,23.773392900000005,0.0,122.9583744,378.5300656,0.0,2.8619999999999997,0.0
UTTAR_PRADESH,1981,12609.1,5740.300000000001,959.4999999999998,585.7,658,7293.9668999999985,4226.002,253.795,692.1310000000001,14.670999999999998,1060.686,762.109,0.0,6.322000000000001,291.273,3.6189999999999993,570.9999993,0.0,4.3420000000000005,13.863239999999998
WEST_BENGAL,1981,302.00000200000005,5832.599859999999,59.373000000000005,0.0,0.0,141.09989999999996,1984.505,0.0,26.034,15.482999999999999,42.89999990000001,0.0,0.0,0.0,90.95,0.0,0.0,0.0,0.7979999999999999,708.6599999999999
WEST_BENGAL,1982,605.458,4949.049999999999,59.373000000000005,0.0,0.0,159.956,2296.0499999999997,0.0,26.034,15.912,50.602000000000004,0.0,0.0,0.0,90.95,0.0,0.0,0.24600000000000002,1.108,599.7456000000002
GUJARAT,1982,1267.3000000000002,488.9,305.90000000000003,487.90000000000003,1177.6,669.5400999999999,0.0,1312.8000264000002,22.9999995,197.10000320000003,120.79999579999999,206.86499999999998,0.0,31.600000699999992,211.19999969999998,263.0999966,156.9999977,0.0,0.0,0.0
RAJASTHAN,1982,3777,90.30000000000001,628.7,356.3,1366.9999999999998,142.9898,0.0,106.2999993,479.20000350000015,2.4000000000000004,1317.9999939,7.410999999999999,0.0,41.10000060000001,443.5000048,94.19999949999998,244.29999709999998,6.5329999999999995,0.424,0.0
HARYANA,1982,4011.9999999999995,1208,55,26.4,442.1,352,133.4,5.3999999999999995,96,0.179,144,27.958,0.0,0.7,91,79.38999999999999,23.5000001,0.0,0.0,0.0
MADHYA_PRADESH,1982,3639,3392.6000000000004,755.8000000000001,1511.3000000000002,102.09999999999997,135.64010000000002,337.668,179.00000019999996,138.63099999999997,0.6000002999999998,1643.7000016000002,417.363,0.0,27.599999999999994,0.0,53.800000499999996,629.4000040999999,349.5,0.0,0.0
BIHAR,1982,2415.0029999999997,3067.2250000000004,937.7740000000002,0.0,0.0,443.8715999999999,1237.8790000000001,4.386,64.546,12.110000000000001,141.254,89.12800000000001,74.888,6.151999999999999,44.442,0.0,0.0,0.0,0.21200000000000002,133.15680000000003
KARNATAKA,1982,227.90000000000003,2208.2000000000007,430.6,1468.3999999999999,201.3,1491.5999999999997,0.0,541.6000027000001,0.0,38.9999999,69.20000030000001,181.318,0.0,25.100000300000005,0.0,88.50000070000002,300.5999997,0.0,63.686,0.0
ANDHRA_PRADESH,1982,12.999999999999998,6387.600000000001,740.3000000000002,1517.0000000000002,259.19999999999993,1076.7601000000002,0.0,1126.4027888,0.0,221.98979240000003,25.6511099,67.234,0.0,17.953010799999994,0.0,106.06409469999998,508.89067399999993,0.0,4,0.0
MAHARASHTRA,1982,80.3,1947.3,107.6,4652.499999999999,444.90000000000003,3136.0298000000003,0.0,550.4999997,5.699999900000001,7.1,147.89999859999998,436.29999999999995,0.0,46.59999939999999,0.0,273.4000002,416.1000032000001,0.0,114.5,0.0
TAMIL_NADU,1982,0.30000000000000004,3300,49.800000000000004,439.8,244.90000000000003,1520.9999999999998,0.0,853.3000093,0.0,22.8,4.699999999999999,77.932,0.0,32.399999,0.0,42.1999999,158.6999997,0.0,33.86,0.0
ORISSA,1982,120.959,2991.4900000000002,177.558,29.767999999999997,6.911,316.94000000000005,59.721999999999994,333.107,0.0,7.640000000000001,25.124,84.271,244.032,123.30000000000001,60.279,3.3499999999999996,0.0,0.0,0.452,60.9255
PUNJAB,1982,8950,4079,505,1.8199999999999998,50,562,474.2000000000001,60,94,0.0,51.00299999999999,34.733000000000004,0.0,4.899999999999999,58,141.78000000000003,40.9999988,0.0,0.0,0.0
UTTAR_PRADESH,1982,15018.300000000003,5394.7,835.0999999999999,293.6000000000001,742.3000000000001,7932.1446,4307.692000000001,187.02900000000002,763.1379999999999,11.792000000000002,1325.1719999999998,762.109,0.0,3.2559999999999985,291.273,4.686390000000001,584.5999996,64.02499999999999,4.3420000000000005,11.222100000000001
MADHYA_PRADESH,1983,4070.499999999999,4631.8,1107.2,1959.3000000000002,124.69999999999996,222.60019999999997,337.668,246.89999870000003,138.63099999999997,0.6000002999999998,1455.0999918000002,417.363,0.0,27.599999999999994,0.0,35.6999993,1463.9000090000006,433.0000000000001,0.0,0.0
UTTAR_PRADESH,1983,15822.599999999999,6614.5,1096.9,538.4,858,7569.2579000000005,5544.432000000001,159.613,795.665,15.681999999999999,1150.9149999999997,762.109,0.0,3.2559999999999985,257.459,3.352977999999999,614.1999996,73.78800000000001,1.5959999999999988,14.655240000000001
WEST_BENGAL,1983,854.162,7882.692000000001,79.80900000000001,0.0,0.0,102.237,3063.929,0.0,23.952,15.463999999999999,56.730000000000004,0.0,0.0,0.0,112.97999999999999,0.0,0.0,0.14200000000000002,1.2499999999999998,641.5596000000002
HARYANA,1983,4102.1,1240,77,24.3,478.90000000000003,370,168,5.699999999999999,74,0.067,156,27.958,0.0,0.6,130,53.72,28.0000005,0.0,0.0,0.0
KARNATAKA,1983,206.50000000000003,2196.1,472.69999999999993,1899.4,287.7,1341.2,0.0,746.6000019,0.0,38.9999999,74.99999980000003,181.318,0.0,25.100000300000005,0.0,123.30000089999999,368.10000390000005,0.0,115.48500000000001,0.0
ORISSA,1983,113.22,5120.57,203.885,37.376000000000005,9.462,286.18999999999994,97.03,378.45200000000006,0.0,10.253000000000002,28.408999999999995,87.901,270.90899999999993,125.16500000000002,62.175000000000004,2.1719999999999997,0.0,0.0,0.4160000000000001,61.2
RAJASTHAN,1983,3450.7999999999997,217.39999999999998,1228.4,591.1,2456.700000000001,148.5302,0.0,173.79999880000003,479.20000350000015,2.4000000000000004,1088.7999995999999,7.410999999999999,0.0,41.10000060000001,648.2000112999999,98.4000002,555.9000140999999,15.562999999999999,1.273,0.0
TAMIL_NADU,1983,0.4,4447.9,59.00000000000001,540.1999999999999,395.3,1451.9499999999998,0.0,1072.9000123,0.0,22.8,7.000000200000001,77.932,0.0,32.399999,0.0,44.499999900000006,178.0000022,0.0,30.46,0.0
MAHARASHTRA,1983,1142.1000000000004,2458.8999999999996,145.5,4678,907.9999999999998,2654.9100000000003,0.0,834.2999897000002,5.699999900000001,7.1,211.80000090000001,436.29999999999995,0.0,46.59999939999999,0.0,138.3999995,558.8999948999998,0.0,108.10000000000001,0.0
GUJARAT,1983,1626,754.3,475.7,582,1607.3000000000002,774.6301000000001,0.0,1905.1000214,18.5999995,197.10000320000003,117.3999979,206.86499999999998,0.0,31.600000699999992,235.90000320000001,245.6000008,235.9999969,0.009000000000000001,0.0,0.0
BIHAR,1983,2935.2000000000003,4984.523999999999,867.2390000000003,0.0,0.0,388.46450000000004,1421.643,6.085,79.132,13.448999999999996,173.73699999999997,108.28399999999999,104.39900000000003,10.134000000000002,67.62099999999998,0.0,0.0,0.0,0.16899999999999998,172.25424
ANDHRA_PRADESH,1983,9.9,7428.699999999999,497.5,1080.2,350.1000000000001,827.4524999999999,0.0,1684.9331953000003,0.0,221.98979240000003,22.956245999999993,67.234,0.0,17.953010799999994,0.0,173.1413853,431.109177,0.0,9.299999999999999,0.0
PUNJAB,1983,9213.5,4456,486,1.87,54,481,475.40000000000003,39,70,0.0,44.001999999999995,34.733000000000004,0.0,4.3999999999999995,59,85,43.8999998,0.0,0.0,0.0
MADHYA_PRADESH,1984,3726.8999999999996,3664.9999999999995,1108.2999999999997,1624.9999999999998,139.50000000000003,174.09999999999997,378.82400000000007,168.19999999999993,138.09999999999997,0.577,1282.1,400.1000000000001,0.0,41.6,200.1,45.36399,0.0,736.9000000000001,0.0,0.0
MAHARASHTRA,1984,856.5000000000002,1935.5000000000002,106.79999999999998,4802.4,566.1999999999999,2846.5130630000003,0.0,730.7,5.9,4.9,201.7,485.19999999999993,0.0,52,1.7000000000000002,257.87299999999993,0.0,0.0,169,0.0
UTTAR_PRADESH,1984,15790.129000000003,6984.817000000002,1752.8839999999993,573.1689999999998,954.7180000000002,7030.717999999997,5670.810000000001,89.374,686.268,23.783999999999992,1272.643,879.545,0.0,8.692999999999998,407.63900000000007,3.87005,0.0,83.54799999999999,1.8009999999999995,13.496939999999999
ANDHRA_PRADESH,1984,9.7,5649.3,441.6000000000001,1050.9,186.79999999999998,880.0569879999998,0.581,1287.3,0.0,88.19999999999999,13.199999999999998,50.8,0.0,15.299999999999999,0.262,134.793,0.0,0.0,11.3,0.0
TAMIL_NADU,1984,0.25,5123,43.31,460.42,416.50000000000006,1904.315,58.11,1133.7499999999998,0.0,16.48,3.7199999999999998,74.95999999999998,0.0,43.61000000000001,0.08,95.0232,0.0,0.0,34.980000000000004,0.0
KARNATAKA,1984,189.59199999999998,2372.6110000000003,413.16,1632.8059999999996,180.59899999999996,1438.9999999999998,151.25099999999998,744.781,0.0,30.53400000000001,77.07199999999999,187.53899999999996,0.0,29.323,1.106,123.93560999999997,0.0,0.0,140.571,0.0
HARYANA,1984,4213.9999800000005,1360.9999999999998,156,39.1,418,549,205.39999999999998,8.1,91,0.194,293,18.201,0.0,2.4,278,97.92000219999998,0.0,0.0,0.0,0.0
WEST_BENGAL,1984,812.205,8092.51,94.07000000000001,0.0,0.0,76.99300000000001,3135.28,0.0,18.28,16.506999999999998,49.858,0.0,0.0,0.0,164.01000000000002,0.0,0.0,0.18200000000000002,0.8390000000000001,720.3636
PUNJAB,1984,8801,4544,489,0.5,49,389,444.59999999999997,44,68,0.0,52,40.800000000000004,0.0,4.599999999999999,122,134.64,0.0,0.0,0.0,0.0
GUJARAT,1984,1329.2999999999997,838.1999999999999,383.5999999999999,499.69999999999993,1535.3000000000002,758.1999999999999,322.5999999999999,1572.3,6.1000000000000005,173.5,101.2,251.1,0.0,49.89999999999999,239.3,351.69599999999997,0.0,0.001,0.0,0.0
RAJASTHAN,1984,2733.751,212.70800000000003,1121.825,413.15999999999997,1513.0880000000004,135.49900000000002,6.006999999999999,171.616,373.803,2.9809999999999994,945.8809999999999,16.623,0.0,71.80599999999998,824.4200000000001,75.04276000000002,0.0,26.086,1.273,0.0
BIHAR,1984,3032.331,5376.521000000001,878.5459999999999,0.0,0.0,377.90569999999997,1343.898,6.611,67.72299999999998,16.059999999999995,138.882,94.307,102.843,7.273000000000001,66.90299999999998,0.0,0.0,0.0,0.17100000000000004,158.42790000000002
ORISSA,1984,96.262,4172.1900000000005,146.295,28.330999999999996,8.65,370.00000000000006,92.3,484.83700000000005,0.0,9.358000000000002,25.727999999999994,92.881,191.029,106.709,52.568,0.32436000000000004,0.0,0.0,0.0,63.9
HARYANA,1985,5014,1604,126.99999999999999,20,268,528,159.70000000000002,6.6,154,0.10700000000000001,581.00001,23.159000000000002,0.0,2.6,258,120.0199944,0.0,0.0,0.0,0.0
TAMIL_NADU,1985,0.298,5212.124,36.75,623.5580000000001,355.35799999999995,2033.5079999999998,133.514,1017.9640000000002,0.0,15.459000000000001,5.423,73.35900000000002,0.0,40.87699999999999,0.084,89.43138999999998,0.0,0.0,23.463,0.0
MADHYA_PRADESH,1985,4124.699999999999,5750.1,700.3,1814.4,89.89999999999998,121.8,300.505,168.00000000000003,129.39999999999998,0.4850000000000001,1463.9999999999998,396.79999999999995,0.0,50.9,191.91100000000006,46.78111,0.0,774.5000000000001,0.0,0.0
KARNATAKA,1985,122.98599999999999,1871.7870000000003,406.46500000000003,1332.274,216.51799999999997,1257.4,117.60900000000001,1029.8349999999998,0.0,30.520999999999997,53.132999999999996,164.74399999999997,0.0,30.137999999999995,1.049,85.48126999999998,0.0,0.0,225.23800000000003,0.0
UTTAR_PRADESH,1985,16231.525000000001,8039.928000000001,1508.9680000000003,433.86100000000005,633.404,7305.357999999997,3973.4430000000007,105.28300000000002,821.4049999999999,21.670000000000005,1326.4260000000002,735.813,0.0,7.563000000000001,373.13199999999995,4.575039999999997,0.0,75.53399999999999,1.8969999999999996,19.32858
ORISSA,1985,107.918,5166.33,172.594,35.059,10.141,369.99999999999994,341.11899999999997,493.8169999999999,0.0,9.646000000000003,23.119999999999997,90.23600000000002,211.93499999999997,144.48499999999999,80.62100000000001,0.53907,0.0,0.0,0.11699999999999999,87.12017999999999
WEST_BENGAL,1985,737.6610000000002,7990.926000000001,103.40099999999998,0.0,0.0,83.625,2757.648,0.0,16.246000000000002,14.931000000000003,59.840999999999994,0.0,0.0,0.0,163.35999999999999,0.0,0.0,0.183,0.813,1190.12165
BIHAR,1985,2935.6210000000005,6070.062,886.1320000000002,0.0,0.0,393.69820000000004,1314.123,4.668,65.90500000000002,15.297999999999998,160.04700000000003,92.45799999999998,94.853,6.7909999999999995,63.68800000000001,0.0,0.0,0.0,0.16200000000000003,311.23528000000005
ANDHRA_PRADESH,1985,8.2,6173.099999999999,473.80000000000007,1060.6,198.6,855.616033,1.5879999999999999,1297.6,0.0,80.6,13.400000000000002,78,0.0,21.7,0.268,102.98600000000002,0.0,0.0,9.881,0.0
MAHARASHTRA,1985,644.3999999999999,2181.8,102.70000000000002,3922.7,419.80000000000007,2559.1854431,59.751000000000005,468.69999999999993,6.8999999999999995,7.699999999999999,175.59999999999994,451.29999999999995,0.0,49.900000000000006,1.4000000000000001,338.2829999999999,0.0,0.0,159.66699999999997,0.0
GUJARAT,1985,782.8,454.2,114.3,354.8999999999999,634.9,649,153.09999999999997,448.19999999999993,6.800000000000001,167.8,45.5,223.4,0.0,19.600000000000005,208.9,337.73900000000003,0.0,1.014,0.0,0.0
PUNJAB,1985,9469,4873,350,0.0,20,433,294,42,78,0.0,79,36.9,0.0,5.299999999999998,130,159.97,0.0,0.0,0.0,0.0
RAJASTHAN,1985,3832.174000000001,118.47300000000001,643.516,374.554,687.1840000000001,97.15899999999998,7.867999999999999,149.423,565.361,2.793,1586.99,3.476,0.0,26.943,565.234,80.62879000000004,0.0,31.787,0.8360000000000001,0.0
PUNJAB,1986,8122,5399,462,0.2,20,538,225.9,41,60,0.0,68,26.499999999999996,0.0,5.599999999999998,103,193.12,0.0,0.0,0.0,0.0
RAJASTHAN,1986,3332.983,129.01899999999995,646.9410000000003,238.666,976.2820000000004,126.42490000000001,8.765999999999998,130.25699999999998,406.00899999999996,2.5539999999999994,744.2649999999999,2.14,0.0,6.929,648.21,118.75332999999999,0.0,39.214,0.396,0.0
HARYANA,1986,4820.99992,1548.99999,125,36,288,667,145.9,7.8,98,0.07300000000000001,390,42.5159998,0.0,2.3,205,145.8600016,0.0,0.0,0.0,0.0
MADHYA_PRADESH,1986,3862.8,4262.5,764.7999999999998,1326.1999999999996,122.49999999999999,177.00000000000003,333.668,191.79999999999998,148.4,0.48300000000000004,1371.2,455.2,0.0,20.400000000000006,201.49999999999994,41.072,0.0,626.9000000000001,0.0,0.0
MAHARASHTRA,1986,536.4000000000001,1751.5000000000005,77.80000000000001,3092.4000000000005,465.2,2255.4268392,51.892,435.2,6.5,7.9,129.4,372.4,0.0,49.3,1,151.079,0.0,0.0,151.533,0.0
TAMIL_NADU,1986,0.176,4952.069,39.83,604.303,281.627,1994.1599999999999,80.60600000000001,951.689,0.0,9.645,4.748000000000001,85.47499999999998,0.0,32.461,0.041999999999999996,53.731559999999995,0.0,0.0,11.940999999999999,0.0
ANDHRA_PRADESH,1986,6.8999999999999995,5586.35,440.00000000000006,827.7779999999999,159.6,792.009373,1.3399999999999999,1299.136,0.0,75.4,18.3,72.89999999999999,0.0,20.8,0.273,100.266,0.0,0.0,23.300000000000004,0.0
GUJARAT,1986,661.6999999999999,443.99999999999994,434.99999999999994,245.1,1026.9,556.6,253.60000000000002,1291.7,0.0,182.8,28.099999999999998,146.1,0.0,12.4,234.89999999999995,185.878,0.0,6.012,0.0,0.0
WEST_BENGAL,1986,682.63,8463.019999999999,230.70000000000002,0.0,0.0,75.739,3453.6360000000004,0.0,16.620000000000005,15.244,50.20100000000001,0.0,0.0,0.0,176.94000000000003,0.0,0.0,0.277,0.784,774.8607599999999
ORISSA,1986,83.355,4834.380000000001,173.832,32.717,6.764,284.79999999999995,96.694,499.65400000000005,0.0,8.614,28.926000000000002,93.09,205.271,134.535,64.396,0.49487,0.0,0.0,0.22899999999999998,52.199999999999996
UTTAR_PRADESH,1986,17595.634000000002,7175.818000000001,1467.9679999999998,444.8199999999999,742.1410000000001,8524.73,5610.744,112.82799999999997,767.1559999999998,16.999,1232.9379999999994,670.9719999999999,0.0,4.698,310.05699999999996,0.0,0.0,48.105999999999995,2.1919999999999993,12.05694
KARNATAKA,1986,148.78500000000005,2173.3660000000004,423.602,1844.8279999999997,209.40400000000002,1401.5,222.73899999999995,913.0000000000001,0.0,36.92,83.33999999999999,191.66999999999996,0.0,40,1.097,78.32001999999999,0.0,0.0,309.9,0.0
BIHAR,1986,2863.1069999999995,6010.995000000001,909.9629999999999,0.0,0.0,372.91079999999994,1334.4529999999997,4.888,59.66199999999999,16.909999999999997,149.19400000000002,101.343,72.89900000000003,6.795999999999999,57.355000000000004,0.0,0.0,0.0,0.144,188.29062000000002
UTTAR_PRADESH,1987,16582.803999999996,6354.538999999999,985.84,439.66799999999995,616.0649999999998,9471.287000000002,6272.834000000001,74.71900000000002,747.0749999999999,37.496,1056.1399999999996,603.6150000000001,0.0,5.1720000000000015,354.6739999999999,3.6949500000000004,0.0,17.805,2.486,7.986059999999999
PUNJAB,1987,9565,4876,319,0.2,11,500,493.9,21,69,0.0,0.0,21.9,0.0,3.8,0.0,203.99999999999997,0.0,0.0,0.0,0.0
BIHAR,1987,2776.5739999999996,4658.407999999999,768.7069999999999,0.0,0.0,372.91079999999994,1334.4529999999997,5.11,54.477,16.909999999999997,139.60399999999996,85.769,60.440000000000005,5.844,61.003,0.0,0.0,0.0,0.139,158.79059
MAHARASHTRA,1987,633.4000000000001,1712.8000000000002,119.99999999999999,5951.900000000001,909.5999999999998,2700.393193,59.75700000000001,698.3000000000001,8.5,10.3,228.5,534.6,0.0,64.69999999999999,1,251.85500000000002,0.0,24.5,190.79999999999998,0.0
ANDHRA_PRADESH,1987,4.199999999999999,5666.599999999999,482.7,996.5,152.9,878.4515309999999,6.807,1661.2999999999997,0.0,60.1,17.7,42.1,0.0,19.5,0.6130000000000001,79.06700000000001,0.0,0.0,52.900000000000006,0.0
KARNATAKA,1987,133.91199999999998,1908.8429999999998,516.7739999999999,1477.004,285.29500000000013,1451.6999999999998,194.946,924.5010000000002,0.0,27.12,102.74000000000001,211.35899999999998,0.0,69.871,0.533,97.95587000000002,0.0,5.013,409.08699999999993,0.0
TAMIL_NADU,1987,0.062,5182.594000000001,27.491,710.0459999999999,290.731,2009.2200000000005,172.717,1146.816,0.0,9.344,4.987999999999999,77.953,0.0,41.109,0.09100000000000001,75.66632,0.0,0.0,10.483,0.0
HARYANA,1987,4627.00003,1107,74,5,85,525.999,183.90000000000003,3.2,96,0.0659999,62,27.190000399999995,0.0,1,313,111.1799984,0.0,0.0,0.0,0.0
