STATENAM,YEAR,avg(PRICE),avg(PMAIZE),avg(PJOWAR),avg(PBAJRA),avg(PSUGAR),avg(PPOTATO),avg(PGNUT),avg(PGNUT),avg(PBARLEY),avg(PTOBAC),avg(PGRAM),avg(PTUR),avg(PRAGI),avg(PSESAMUM),avg(PRMSEED),avg(PCOTTON),avg(POPULS),avg(PSOY),avg(PSUNFLWR),avg(PJUTE)
ANDHRA_PRADESH,1977,163.9157894736842,89.01578947368421,97.62105263157893,96.85789473684213,110.27263157894735,88.54999999999997,212.3057894736842,212.3057894736842,93.33999999999997,643.5063157894738,220.33157894736848,220.33157894736848,96.85789473684213,328.1894736842105,307.97000000000014,357.23421052631585,177.19887052631574,0.0,0.0,0.0
TAMIL_NADU,1977,232.375,96.74166666666666,98.31666666666666,97.50833333333333,113.31833333333337,110.40000000000002,290.6066666666666,290.6066666666666,93.34000000000002,499.1000000000001,208.30000000000004,208.30000000000004,97.50833333333333,334.47166666666664,307.9700000000001,354.77,201.459465,0.0,0.0,0.0
PUNJAB,1977,106.75,110.5,141.9,110.2,153.94000000000003,88.54999999999998,246.95999999999998,246.95999999999998,62.3,153.13000000000002,155.46,155.46,110.2,439.25,315.2200000000001,403.4700000000001,155.46,0.0,0.0,0.0
RAJASTHAN,1977,239.4853846153846,114.53230769230768,105.01076923076923,118.38769230769229,127.68192307692306,88.54999999999998,244.38346153846155,244.38346153846155,95.1469230769231,441.238076923077,175.2276923076923,175.2276923076923,118.38769230769229,390.3173076923077,318.35230769230776,345.61307692307685,150.90769230769232,0.0,0.0,0.0
MADHYA_PRADESH,1977,166.80930232558146,93.46511627906976,101.41627906976746,117.19302325581396,163.20627906976742,87.65999999999995,230.28581395348834,230.28581395348834,93.34000000000006,822.9744186046511,175.6697674418605,175.6697674418605,117.19302325581396,371.1930232558141,307.96999999999986,370.913488372093,217.9035697674418,0.0,0.0,0.0
HARYANA,1977,83.5,102.5,109.16666666666667,95,82.12,88.55,193.41,193.41,85,378.33,154.62,154.62,95,351.33,314.93,379.26,154.62,0.0,0.0,0.0
MAHARASHTRA,1977,121.704,106.632,109.26399999999998,116.29199999999997,153.852,132.11999999999992,254.576,254.576,126.448,464.18399999999997,209.112,209.112,116.29199999999997,397.69599999999997,307.9700000000002,408.26000000000005,400.69199999999995,0.0,0.0,0.0
BIHAR,1977,110.55139329411764,119.39341476470591,0.0,0.0,161.56066411764706,86.81089170588237,242.77352941176468,242.77352941176468,97.35198235294118,1041.2013911764705,200.33257176470588,267.6826470588235,97.70328388235293,358.6072017647059,341.78852941176467,0.0,267.6826470588235,0.0,0.0,104.2315194117647
KARNATAKA,1977,159.22631578947366,97.65789473684212,94.28421052631579,95.72105263157897,129.21052631578948,102.27999999999999,228.20736842105265,228.20736842105265,93.33999999999997,424.5157894736843,218.2684210526316,218.2684210526316,95.72105263157897,358.0205263157895,329.44999999999993,334.3526315789474,157.71189842105264,0.0,0.0,0.0
WEST_BENGAL,1977,171.86533333333333,118.04999999999997,0.0,0.0,165.31666666666666,96.00866666666666,0.0,0.0,90.58600000000001,925.3999999999997,188.5573333333333,0.0,0.0,0.0,331.45133333333337,0.0,0.0,0.0,0.0,182.91718
UTTAR_PRADESH,1977,80.85625,98.52499999999998,97.62708333333332,115.97291666666666,102.30000000000008,35.52999999999998,190.67000000000004,190.67000000000004,90.15999999999995,195.5600000000001,173.10000000000014,173.10000000000014,115.97291666666666,411.40000000000003,310.26000000000016,326.2000000000003,173.10000000000014,0.0,0.0,183.0156250000001
HARYANA,1978,91.5,110.83333333333333,95,89.16666666666667,102,88.12,188,188,87,318,181,181,89.16666666666667,387,339,346.5,181,0.0,0.0,0.0
RAJASTHAN,1978,216.7423076923077,108.08076923076922,105.07538461538464,111.37153846153845,128.99615384615382,88.11999999999995,250.8569230769231,250.8569230769231,93.44538461538461,482.50076923076927,181.2823076923077,181.2823076923077,111.37153846153845,381.9692307692307,310.0269230769231,371.2353846153846,154.56538461538463,0.0,0.0,0.0
UTTAR_PRADESH,1978,80.65208333333334,98.29791666666667,83.40208333333335,93.87291666666668,81.59999999999994,35.359999999999964,158.18999999999983,158.18999999999983,80.94000000000004,259.6800000000002,172.5200000000002,172.5200000000002,93.87291666666668,366.5499999999997,280.33,328.75,172.5200000000002,0.0,0.0,173.4835416666666
WEST_BENGAL,1978,185.98,107.33999999999997,0.0,0.0,159.96599999999998,70.052,0.0,0.0,94.25866666666667,1068,205.40533333333332,0.0,0.0,0.0,334.41666666666674,0.0,0.0,0.0,0.0,181.72823533333337
MAHARASHTRA,1978,108.508,95.9,109.992,105.67600000000002,133.96,85.82999999999998,242.90399999999997,242.90399999999997,107.67200000000001,545.28,207.23199999999997,207.23199999999997,105.67600000000002,361.068,275.0600000000002,411.6000000000002,395.024,0.0,0.0,0.0
TAMIL_NADU,1978,242.91666666666666,86.55000000000001,76.01666666666667,81,126.0075,109.85999999999997,260.9249999999999,260.9249999999999,74.69000000000001,375,220.75,220.75,81,304.7633333333333,275.06,338.7125,223.0182258333334,0.0,0.0,0.0
ANDHRA_PRADESH,1978,148.9894736842105,89.70000000000002,89.16315789473686,79.11052631578947,106.00894736842105,88.11999999999996,196.01526315789476,196.01526315789476,74.69000000000003,713.7710526315791,212.30473684210534,212.30473684210534,79.11052631578947,302.38105263157894,275.06000000000006,363.59631578947375,183.10570210526313,0.0,0.0,0.0
KARNATAKA,1978,148.24210526315792,85.0842105263158,133.06315789473683,74.2684210526316,101.21052631578948,88.19000000000003,196.94736842105263,196.94736842105263,74.69000000000003,502.68421052631567,210.30526315789473,210.30526315789473,74.2684210526316,319.0531578947369,298.5,322.05789473684206,147.29774426315794,0.0,0.0,0.0
GUJARAT,1978,130.91666666666666,113.82777777777778,114.92222222222222,114.84999999999998,180.7833333333333,80.74,371.2333333333333,371.2333333333333,112.04444444444447,275.5,223.83333333333337,223.83333333333337,114.84999999999998,284.1166666666667,200.32777777777775,227.08333333333331,307.6277777777778,0.0,0.0,0.0
BIHAR,1978,92.29798652941177,108.94726029411765,0.0,0.0,141.6841005882353,65.93595141176469,333.20093882352944,333.20093882352944,93.85442329411764,1060.9754470588236,215.88484705882354,268.18296000000004,94.88021588235293,370.0361029411765,335.3984264705883,0.0,268.18296000000004,0.0,0.0,111.31034529411767
MADHYA_PRADESH,1978,168.29302325581395,93.15116279069767,95.83488372093022,90.32790697674413,116.66232558139534,60.88000000000007,223.03883720930227,223.03883720930227,74.69000000000004,681.6441860465114,175.81860465116281,175.81860465116281,90.32790697674413,334.6055813953488,275.05999999999995,332.06860465116296,233.95419465116277,0.0,0.0,0.0
ORISSA,1978,124.10000000000001,85.21153846153844,91.3630769230769,84.12538461538462,126.11076923076924,56.68846153846153,213.4692307692308,213.4692307692308,0.0,725.243076923077,187.03461538461536,241.7938461538462,84.5246153846154,315.3715384615385,308.5646153846153,372.0269230769231,241.7938461538462,0.0,0.0,263.11000000000007
PUNJAB,1978,84.7,105.2,111.3,102.7,84.31999999999998,88.12,193.38000000000002,193.38000000000002,82.88,113.08000000000001,170.51,170.51,102.7,414.62,304.30000000000007,267.48,170.51,0.0,0.0,0.0
TAMIL_NADU,1979,181.51666666666665,98.69166666666666,95.78333333333332,87.05,238.15999999999997,144.55999999999997,267.02,267.02,116.63000000000004,511.11999999999995,239.78000000000006,239.78000000000006,87.05,390.8400000000001,378.93,324.5299999999999,239.78000000000006,0.0,0.0,0.0
MAHARASHTRA,1979,120.82800000000003,108.196,117.992,113.57199999999999,252.27999999999997,113.36,309.33,309.33,116.63000000000007,645.6200000000003,223.5200000000001,223.5200000000001,113.57199999999999,475.38999999999993,378.9300000000001,351.62,223.5200000000001,0.0,0.0,0.0
BIHAR,1979,107.75250405882355,124.2660438235294,0.0,0.0,248.4065176470588,94.47717894117648,412.4167647058822,412.4167647058822,111.19515023529414,1160.0876882352945,249.98338705882355,258.5300505882353,104.68707094117647,398.9514905882353,391.7257976470588,0.0,258.5300505882353,0.0,0.0,114.99287529411765
PUNJAB,1979,94.5,110.3,99.2,110.9,222.57,115.95000000000002,232.95999999999998,232.95999999999998,102.91999999999999,71.05999999999999,241.36000000000007,241.36000000000007,110.9,230.20999999999998,360.07000000000005,317.44,241.36000000000007,0.0,0.0,0.0
HARYANA,1979,105.16666666666667,122,113.66666666666667,118.33333333333333,137,115.95,253,253,128,257,264,264,118.33333333333333,453,393,360,264,0.0,0.0,0.0
GUJARAT,1979,129.2722222222222,122.85000000000001,124.51666666666665,126.98333333333332,236.09000000000003,115.95000000000002,284.27999999999986,284.27999999999986,114.13000000000005,237.7800000000001,261.88000000000005,261.88000000000005,126.98333333333332,404.75,359.0100000000001,368.02000000000015,261.88000000000005,0.0,0.0,0.0
MADHYA_PRADESH,1979,190.1162790697674,113.49302325581397,110.17674418604652,124.39767441860467,252.28000000000011,100.02000000000001,279.1399999999999,279.1399999999999,116.6300000000001,674.1699999999993,201.57999999999996,201.57999999999996,124.39767441860467,412.6599999999999,378.93000000000023,340.01000000000016,201.57999999999996,0.0,0.0,0.0
WEST_BENGAL,1979,222.07933333333332,121.84999999999997,0.0,0.0,251.04533333333336,101.56466666666667,0.0,0.0,124.21666666666665,1161.2000000000003,226.66533333333334,0.0,0.0,0.0,373.512,0.0,0.0,0.0,0.0,183.98223733333336
KARNATAKA,1979,99.60526315789474,96.94736842105263,92.42105263157893,87.28947368421052,157,91.01,260.93999999999994,260.93999999999994,116.63000000000007,746.8500000000003,242.82999999999998,242.82999999999998,87.28947368421052,426.13000000000005,294.2399999999999,330.7600000000001,242.82999999999998,0.0,0.0,0.0
ANDHRA_PRADESH,1979,97.67894736842103,97.20526315789475,94.50526315789475,88.00526315789473,238.15999999999994,115.95,256.21,256.21,116.63000000000007,857.9799999999997,242.68,242.68,88.00526315789473,386.9300000000001,378.9300000000001,440.3199999999999,242.68,0.0,0.0,0.0
UTTAR_PRADESH,1979,110.34166666666665,109.925,114.44791666666667,121.90416666666668,151.3999999999999,46.529999999999994,246.34000000000012,246.34000000000012,108.01000000000012,240.15999999999988,212.18000000000015,212.18000000000015,121.90416666666668,432.1500000000001,383.03000000000003,266.37000000000023,212.18000000000015,0.0,0.0,188.0683333333332
RAJASTHAN,1979,261.59999999999997,120.66076923076922,117.09653846153847,126.04384615384613,239.39999999999992,115.94999999999996,296.7799999999998,296.7799999999998,115.46000000000002,510.9599999999997,224.71,224.71,126.04384615384613,385.64999999999986,335.44999999999993,334,224.71,0.0,0.0,0.0
ORISSA,1979,134.51230769230767,104.32846153846155,101.12692307692306,109.37538461538462,246.29,100.69692307692306,269.43999999999994,269.43999999999994,0.0,751.9369230769231,212.80692307692308,249.60846153846157,109.98000000000002,401.8538461538462,361.63461538461536,382.4476923076923,249.60846153846157,0.0,0.0,254.82000000000002
ANDHRA_PRADESH,1980,116.83684210526314,102.58421052631579,121.19473684210526,98.12105263157895,298.22000000000014,124.84,337.7600000000001,337.7600000000001,121.17000000000003,997.0099999999999,390,390,98.12105263157895,387.0699999999999,417.08,530.8500000000001,390,0.0,319.54000000000013,0.0
PUNJAB,1980,103.05,130.4,114,127,294.86999999999995,124.84,186.20000000000002,186.20000000000002,99.04999999999998,338.46,363,363,127,523.3000000000001,380.7200000000001,370.88000000000005,363,0.0,0.0,0.0
ORISSA,1980,155.26230769230773,108.11846153846153,124.2823076923077,114.97923076923075,342.4646153846154,84.45076923076923,338.1938461538461,338.1938461538461,0.0,912.0523076923077,324.6069230769231,275.4346153846154,111.8892307692308,434.4861538461538,429.34923076923076,489.8792307692308,275.4346153846154,0.0,467.02000000000015,218.27
KARNATAKA,1980,121.97368421052632,116.7,133.88947368421054,112.58421052631579,243.4,114.8,319.96,319.96,121.17000000000003,490.36,375,375,112.58421052631579,434.59000000000003,431.7200000000002,434.3999999999998,375,0.0,393.2800000000002,0.0
TAMIL_NADU,1980,203.08333333333334,107.86666666666667,116.94166666666668,108.65833333333332,282.65999999999997,174.95000000000002,277.36999999999995,277.36999999999995,121.17000000000002,511.4099999999999,337,337,108.65833333333332,473.63000000000005,417.08,371.09999999999997,337,0.0,428.10166666666674,0.0
MAHARASHTRA,1980,138.77599999999998,123.72399999999999,151.34,140.42000000000002,380.86,123.15000000000005,387.26000000000016,387.26000000000016,121.17000000000003,600,314,314,140.42000000000002,541.17,417.08,481.29999999999984,314,0.0,336.25440000000015,0.0
UTTAR_PRADESH,1980,104,114,128,131,205,50.09999999999996,301.22999999999973,301.22999999999973,115.82999999999994,486.81999999999977,294,294,131,494.2400000000004,411.2400000000002,355,294,0.0,467.0200000000004,151.21916666666684
RAJASTHAN,1980,289.4407692307692,134.33076923076922,129.96923076923076,136.65,312.10000000000014,124.84000000000005,346.88,346.88,128.55999999999997,685.1000000000001,317,317,136.65,523.0200000000003,422.8199999999998,482,317,0.0,287.3969230769232,0.0
MADHYA_PRADESH,1980,182,111,125,128,373.51000000000016,76.17000000000004,338.51000000000016,338.51000000000016,121.17000000000006,849.75,310,310,128,469.43000000000023,417.08000000000015,459.71999999999997,310,0.0,0.0,0.0
HARYANA,1980,107.16666666666667,127.16666666666667,114.81666666666666,116.68333333333334,258,124.84000000000002,303,303,124,374,340,340,116.68333333333334,518,368,411.5,340,0.0,0.0,0.0
WEST_BENGAL,1980,211.72333333333333,131.61999999999995,0.0,0.0,342.29600000000005,109.17266666666664,0.0,0.0,118.61200000000002,1177.5,305.986,0.0,0.0,0.0,442.15999999999997,0.0,0.0,0.0,342.4813333333334,166.34440866666665
BIHAR,1980,113.81679588235293,133.07163794117648,0.0,0.0,302.72250294117646,97.73258882352941,504.29490176470586,504.29490176470586,128.1714314117647,1181.6588235294118,328.72503117647057,320.0679282352941,118.20811347058823,531.8402652941177,472.93482058823525,0.0,320.0679282352941,0.0,439.54823529411783,109.50601529411765
GUJARAT,1980,144.4611111111111,140.2722222222222,149.03333333333333,150.2111111111111,293,109,362.0500000000001,362.0500000000001,143.80999999999997,341.05000000000007,341,341,150.2111111111111,521.4799999999998,424.10000000000014,459.72000000000014,341,0.0,0.0,0.0
MADHYA_PRADESH,1981,198,125,125,148,311.23999999999984,67.25,375.38999999999976,375.38999999999976,104.28999999999998,792.830000000001,228,228,148,495.13999999999965,376.9099999999999,510.1500000000002,228,0.0,0.0,0.0
RAJASTHAN,1981,297.27884615384613,151.65769230769232,143.5423076923077,160.73076923076923,332.19999999999993,120.02,397.14,397.14,141.40999999999997,519.3199999999998,278,278,160.73076923076923,552.1200000000003,413.9799999999998,446,278,0.0,305.61230769230764,0.0
PUNJAB,1981,112.52000000000001,144.32999999999998,192,145,256.32000000000005,120.02000000000001,396.19999999999993,396.19999999999993,102.78,392.19999999999993,305,305,145,532.3000000000001,365.5299999999999,456.58000000000004,305,0.0,0.0,0.0
GUJARAT,1981,151.25555555555556,146.75,144.73333333333332,150.6222222222222,283.36,106.55999999999996,309.44999999999993,309.44999999999993,136.09999999999997,453,280,280,150.6222222222222,544.6800000000001,403.1099999999999,510.14999999999986,280,0.0,0.0,0.0
BIHAR,1981,127.5671668235294,145.80807670588237,0.0,0.0,264.91599647058825,90.0555085882353,555.7552052941177,555.7552052941177,142.7102017647059,1167.6594858823532,321.0874717647058,315.6252064705882,131.74554411764706,491.2602417647059,473.75823529411764,0.0,315.6252064705882,0.0,467.4070588235294,97.17346294117648
ORISSA,1981,175.18461538461537,121.29615384615383,132.03230769230768,132.26461538461538,267.2261538461538,79.46538461538461,361.43384615384616,361.43384615384616,0.0,944.8923076923076,268.0592307692308,300.3246153846154,113.94538461538461,473.6546153846154,384.846923076923,511.426923076923,300.3246153846154,0.0,496.61999999999995,203.61000000000007
KARNATAKA,1981,138.52105263157895,146.6842105263158,143.07368421052632,112.48947368421054,205.5,110.95000000000003,347.63000000000005,347.63000000000005,104.28999999999998,927.1800000000001,294,294,112.48947368421054,496.25,505.5,385.9399999999998,294,0.0,418.20631578947365,0.0
MAHARASHTRA,1981,147.16000000000003,126.94400000000002,149.204,136.336,227.5500000000001,113.48999999999995,390.14,390.14,104.28999999999998,650,291,291,136.336,541.1499999999997,376.9099999999999,485.83,291,0.0,357.5664,0.0
TAMIL_NADU,1981,238.225,125.69166666666668,134.3666666666667,126.30000000000001,147.5,147.88000000000002,313,313,104.28999999999998,463.4499999999999,308,308,126.30000000000001,538.42,376.9099999999999,427.25,308,0.0,455.23499999999996,0.0
HARYANA,1981,121.14999999999999,148.98333333333332,115.33333333333333,135.5666666666667,210,120.02,325,325,117,400,288,288,135.5666666666667,513,412,467,288,0.0,0.0,0.0
ANDHRA_PRADESH,1981,125.86842105263158,117.92631578947368,141.0157894736842,111.71578947368421,212.80999999999997,120.02000000000001,342.39999999999986,342.39999999999986,104.28999999999998,1152.25,313,313,111.71578947368421,444.4300000000001,376.9099999999999,513.25,313,0.0,339.79263157894735,0.0
UTTAR_PRADESH,1981,109,127,105,129,189,43.549999999999976,247.3899999999999,247.3899999999999,110.7299999999999,360.3199999999999,247,247,129,514.7099999999995,351.0699999999999,447.87999999999994,247,0.0,496.6199999999999,160.17000000000004
WEST_BENGAL,1981,252.999062,146.52,0.0,0.0,258.68584266666664,100.45716573333331,0.0,0.0,153.37199999999999,1176.2000000000003,313.2040333333334,0.0,0.0,0.0,406.5787266666667,0.0,0.0,0.0,364.188,178.05082666666667
WEST_BENGAL,1982,320.5989266666666,171.63999999999993,0.0,0.0,210.8230673333333,107.16186766666667,0.0,0.0,170.22333333333333,1170.6,314.8153333333333,0.0,0.0,0.0,420.644502,0.0,0.0,165.52066666666667,270.68066666666675,204.166262
GUJARAT,1982,179.61111111111111,156.86666666666667,169.3,159.1888888888889,316.13000000000005,137.71,432.6999999999999,432.6999999999999,160.86000000000007,438,257,257,159.1888888888889,613.58,417.2799999999998,453.5,257,163.01277777777779,0.0,0.0
RAJASTHAN,1982,315.1007692307692,156.37692307692308,148.23846153846154,152.95000000000002,293.67,136.44999999999993,416.6299999999998,416.6299999999998,134.26000000000008,466.62999999999977,261,261,152.95000000000002,616.91,348.27999999999986,444,261,138.89846153846153,227.14461538461535,0.0
HARYANA,1982,127.89999999999999,161.46666666666667,118.46666666666665,132.51666666666668,210,136.45000000000002,414,414,138,364,277,277,132.51666666666668,484,437,479,277,0.0,0.0,0.0
MADHYA_PRADESH,1982,238,137,135,154,241.5100000000002,105.19,385.4099999999999,385.4099999999999,130.77000000000012,1011.4499999999996,217,217,154,569.0299999999997,403.89999999999986,413.2900000000005,217,225.7099999999999,0.0,0.0
BIHAR,1982,152.2802688235294,171.1474111764706,0.0,0.0,224.59753235294122,121.04660529411764,569.1250482352941,569.1250482352941,168.9927717647059,1251.7059176470586,303.7182629411765,359.34904352941174,151.61142352941178,466.95522647058834,477.5352588235294,0.0,359.34904352941174,0.0,369.10999999999996,141.6743894117647
KARNATAKA,1982,149.13157894736844,136.33157894736843,129.01052631578946,116.39999999999999,184.09999999999994,119.23999999999997,366.5100000000001,366.5100000000001,130.77,846.1100000000002,285,285,116.39999999999999,534.45,403.89999999999986,413.23999999999984,285,0.0,310.8294736842105,0.0
